ï»¿id,device,timestamp,screenOn,timestamp,,EPOCH constant,,
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3966,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385415559,TRUE,1385415559,,,,11/25/13 9:39 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3967,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385415720,FALSE,1385415720,,,,11/25/13 9:42 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3968,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385415761,TRUE,1385415761,,,,11/25/13 9:42 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3969,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385415790,FALSE,1385415790,,,,11/25/13 9:43 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3970,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385415803,TRUE,1385415803,,,,11/25/13 9:43 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3971,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416211,FALSE,1385416211,,,,11/25/13 9:50 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3972,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416243,TRUE,1385416243,,,,11/25/13 9:50 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3973,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416248,FALSE,1385416248,,,,11/25/13 9:50 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3974,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416633,TRUE,1385416633,,,,11/25/13 9:57 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3975,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416648,FALSE,1385416648,,,,11/25/13 9:57 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3976,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416735,TRUE,1385416735,,,,11/25/13 9:58 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3977,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416752,FALSE,1385416752,,,,11/25/13 9:59 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3978,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416860,TRUE,1385416860,,,,11/25/13 10:01 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3979,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416874,FALSE,1385416874,,,,11/25/13 10:01 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3984,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416947,TRUE,1385416947,,,,11/25/13 10:02 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3987,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385416958,FALSE,1385416958,,,,11/25/13 10:02 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3990,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385417410,TRUE,1385417410,,,,11/25/13 10:10 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3991,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385417534,FALSE,1385417534,,,,11/25/13 10:12 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3992,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385417586,TRUE,1385417586,,,,11/25/13 10:13 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3993,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385417590,FALSE,1385417590,,,,11/25/13 10:13 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3994,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385417961,TRUE,1385417961,,,,11/25/13 10:19 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3995,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385417971,FALSE,1385417971,,,,11/25/13 10:19 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3996,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385418186,TRUE,1385418186,,,,11/25/13 10:23 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3997,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385418351,FALSE,1385418351,,,,11/25/13 10:25 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3998,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385418439,TRUE,1385418439,,,,11/25/13 10:27 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-3999,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385418522,FALSE,1385418522,,,,11/25/13 10:28 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4015,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385420875,TRUE,1385420875,,,,11/25/13 11:07 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4016,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385420885,FALSE,1385420885,,,,11/25/13 11:08 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4017,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385422069,TRUE,1385422069,,,,11/25/13 11:27 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4018,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385422081,FALSE,1385422081,,,,11/25/13 11:28 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4019,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385422095,TRUE,1385422095,,,,11/25/13 11:28 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4020,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385422153,FALSE,1385422153,,,,11/25/13 11:29 PM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4033,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424141,TRUE,1385424141,,,,11/26/13 12:02 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4038,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424161,FALSE,1385424161,,,,11/26/13 12:02 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4041,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424164,TRUE,1385424164,,,,11/26/13 12:02 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4044,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424169,FALSE,1385424169,,,,11/26/13 12:02 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4047,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424260,TRUE,1385424260,,,,11/26/13 12:04 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4048,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424266,FALSE,1385424266,,,,11/26/13 12:04 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4050,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424526,TRUE,1385424526,,,,11/26/13 12:08 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4051,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385424532,FALSE,1385424532,,,,11/26/13 12:08 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4052,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385425659,TRUE,1385425659,,,,11/26/13 12:27 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4053,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385425665,FALSE,1385425665,,,,11/26/13 12:27 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4075,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385430075,TRUE,1385430075,,,,11/26/13 1:41 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4076,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385430096,FALSE,1385430096,,,,11/26/13 1:41 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4077,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385430398,TRUE,1385430398,,,,11/26/13 1:46 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4078,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385430443,FALSE,1385430443,,,,11/26/13 1:47 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4079,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385430651,TRUE,1385430651,,,,11/26/13 1:50 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4080,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385430662,FALSE,1385430662,,,,11/26/13 1:51 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4081,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431077,TRUE,1385431077,,,,11/26/13 1:57 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4082,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431079,FALSE,1385431079,,,,11/26/13 1:57 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4083,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431080,TRUE,1385431080,,,,11/26/13 1:58 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4084,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431091,FALSE,1385431091,,,,11/26/13 1:58 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4085,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431216,TRUE,1385431216,,,,11/26/13 2:00 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4086,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431220,FALSE,1385431220,,,,11/26/13 2:00 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4087,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431290,TRUE,1385431290,,,,11/26/13 2:01 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4091,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385431346,FALSE,1385431346,,,,11/26/13 2:02 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4096,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385432360,TRUE,1385432360,,,,11/26/13 2:19 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4097,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385432367,FALSE,1385432367,,,,11/26/13 2:19 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4105,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434615,TRUE,1385434615,,,,11/26/13 2:56 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4106,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385434618,FALSE,1385434618,,,,11/26/13 2:56 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4124,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438849,TRUE,1385438849,,,,11/26/13 4:07 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4125,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385438854,FALSE,1385438854,,,,11/26/13 4:07 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4126,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385439122,TRUE,1385439122,,,,11/26/13 4:12 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4127,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385439188,FALSE,1385439188,,,,11/26/13 4:13 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4128,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385439268,TRUE,1385439268,,,,11/26/13 4:14 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4129,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385439338,FALSE,1385439338,,,,11/26/13 4:15 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4130,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385439422,TRUE,1385439422,,,,11/26/13 4:17 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4131,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385439507,FALSE,1385439507,,,,11/26/13 4:18 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4132,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440021,TRUE,1385440021,,,,11/26/13 4:27 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4133,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440032,FALSE,1385440032,,,,11/26/13 4:27 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4134,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440163,TRUE,1385440163,,,,11/26/13 4:29 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4135,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385440169,FALSE,1385440169,,,,11/26/13 4:29 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4141,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441011,TRUE,1385441011,,,,11/26/13 4:43 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4142,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441088,FALSE,1385441088,,,,11/26/13 4:44 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4143,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441110,TRUE,1385441110,,,,11/26/13 4:45 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4144,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441112,FALSE,1385441112,,,,11/26/13 4:45 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4145,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441199,TRUE,1385441199,,,,11/26/13 4:46 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4146,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441211,FALSE,1385441211,,,,11/26/13 4:46 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4147,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441292,TRUE,1385441292,,,,11/26/13 4:48 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4148,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441305,FALSE,1385441305,,,,11/26/13 4:48 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4149,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385441888,TRUE,1385441888,,,,11/26/13 4:58 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4150,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442130,FALSE,1385442130,,,,11/26/13 5:02 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4156,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442191,TRUE,1385442191,,,,11/26/13 5:03 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4157,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442193,FALSE,1385442193,,,,11/26/13 5:03 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4158,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442291,TRUE,1385442291,,,,11/26/13 5:04 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4159,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442293,FALSE,1385442293,,,,11/26/13 5:04 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4160,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442817,TRUE,1385442817,,,,11/26/13 5:13 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4161,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385442820,FALSE,1385442820,,,,11/26/13 5:13 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4163,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443037,TRUE,1385443037,,,,11/26/13 5:17 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4164,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443043,FALSE,1385443043,,,,11/26/13 5:17 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4165,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443043,TRUE,1385443043,,,,11/26/13 5:17 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4166,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443091,FALSE,1385443091,,,,11/26/13 5:18 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4167,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443350,TRUE,1385443350,,,,11/26/13 5:22 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4168,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443370,FALSE,1385443370,,,,11/26/13 5:22 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4169,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443599,TRUE,1385443599,,,,11/26/13 5:26 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4170,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443612,FALSE,1385443612,,,,11/26/13 5:26 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4171,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443670,TRUE,1385443670,,,,11/26/13 5:27 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4172,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443674,FALSE,1385443674,,,,11/26/13 5:27 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4173,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443761,TRUE,1385443761,,,,11/26/13 5:29 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4176,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443878,FALSE,1385443878,,,,11/26/13 5:31 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4177,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443925,TRUE,1385443925,,,,11/26/13 5:32 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-4178,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385443929,FALSE,1385443929,,,,11/26/13 5:32 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8093,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385444389,TRUE,1385444389,,,,11/26/13 5:39 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8094,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385444598,FALSE,1385444598,,,,11/26/13 5:43 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8095,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385444639,TRUE,1385444639,,,,11/26/13 5:43 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8096,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385444759,FALSE,1385444759,,,,11/26/13 5:45 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8097,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385444817,TRUE,1385444817,,,,11/26/13 5:46 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8098,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385444882,FALSE,1385444882,,,,11/26/13 5:48 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8099,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385445105,TRUE,1385445105,,,,11/26/13 5:51 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8100,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385445188,FALSE,1385445188,,,,11/26/13 5:53 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8101,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385445326,TRUE,1385445326,,,,11/26/13 5:55 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8102,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385445431,FALSE,1385445431,,,,11/26/13 5:57 AM
b6c74c26-9fa3-440c-a3f2-4ab182848e8d-8104,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1385446645,TRUE,1385446645,,,,11/26/13 6:17 AM
